scenario_dir,Label,CharacterName,ja,en,ko
scenarios_44_05500,44_05610_0580,@マロロ,しかも発生したのは、幽気種らしいでおじゃ。,These seem to be predominantly Phantomkind.,
scenarios_44_05500,44_05610_0590,@マロロ,"強力な呪法使いが多い種でおじゃるから、
トカラには近づかないほうがいいでおじゃるよ。",Mayhaps 'twould be best to steer clear until such a time when someone else hath dispelled these powerful magecraft monsters.,
scenarios_44_05500,44_05700_0600,@マロロ,"[稀禍主*ヌエンシトゥマ]はどれも注意が必要でおじゃるが、
サイエルケの場合は少し異なる注意が必要でおじゃる。","Any nuenshituma poses extreme danger, but I thought I should give you a special warning about sai-orkes.",
scenarios_44_05500,44_05700_0610,@マロロ,"まず[此奴*こやつ]の見た目は、[大型狼*オルケ]とそう大差ないのでおじゃ。
なので気づかずに戦うと、大変なことになるでおじゃるよ。","Deceptively similar to orkes, falling for that ruse would be a grave mistake, and cost you dear in battle.",
scenarios_44_05500,44_05700_0620,@マロロ,"しかも他の[稀禍主*ヌエンシトゥマ]は一体のみでおじゃるが、
[此奴*こやつ]は複数いて、群れで狩りをするのでおじゃる。","Unlike other nuenshitumas which appear alone, sai-orkes hunt in packs.",
scenarios_44_05500,44_05700_0630,@マロロ,"ただでさえ牙の鋭さと素早さが厄介なのに、
その上で統率された動きをされると、
為す[術*すべ]なく仕留められてしまうでおじゃるよ。","Each cometh furnished with superb speed, cutting claws, and a brutal bite. Together, they work as a group in cruel coordination.",
scenarios_44_05500,44_05700_0640,@マロロ,"文献によれば、一体一体の体力は[然程*さほど]でもないので、
確実に倒して数を減らして行けば
勝機はあるかもしれないでおじゃ。",The tomes extol their strength in numbers but also reveal that each is nothing spectacular on its own. Whittle them down singly to break the pack entire.,
scenarios_44_05500,44_05700_0650,@マロロ,"また、土や風の耐性が低いらしいでおじゃる。
感電や混乱も効くらしいでおじゃるから、
積極的に狙うのも良いかもでおじゃるよ。","They have but paltry defense against earth, wind, shock, and confusion. Hold such skills at hand when thou suspectest an encounter awaiteth thee.",
scenarios_44_05500,44_05710_0660,@マロロ,ガシャナグィは、動く[屍*しかばね]の[稀禍主*ヌエンシトゥマ]だそうでおじゃる。,Gashanaguis are nuenshitumas that resemble the living dead.,
scenarios_44_05500,44_05710_0670,@マロロ,厄介なのは、反射能力……とでも呼ぶべきものでおじゃ。特殊な[呪*しゅ]が働いているのか、傷つけると同時にこちらも傷つけられるのでおじゃる。,"Nasty little retaliating spurs, the lot of them. As if by curse, whenever they take damage, so too doth the poor soul who struck the blow.",
scenarios_44_05500,44_05710_0680,@マロロ,"なので一撃で仕留めるつもりで大技を使うと、
[却*かえ]ってこちらが死んでしまう、
なんて結末も考えられるでおじゃる。","Thusly beware of raining powerful skills upon them, for the warrior who striketh them too firmly striketh himself just the same.",
scenarios_44_05500,44_05710_0690,@マロロ,"乾いた[屍*しかばね]なら火を[点*つ]ければ
薪のように燃え尽きるかもしれないでおじゃるが、
それまで耐えられるでおじゃろうか……","Mayhap fire might turn their dried-up corpses to kindling, but to endure 'til naught but ash remaineth would be no mean feat.",
scenarios_44_05500,44_05720_0700,@マロロ,"禁断の書は、書物の姿をした[稀禍主*ヌエンシトゥマ]で、
[然*さ]る御方の手元から逃げ出したとされる[化物*ケモノ]でおじゃ。",The Forbidden Scroll is a nuenshituma supposedly escaped from the study of a certain eminent someone.,
scenarios_44_05500,44_05720_0710,@マロロ,"火以外の強力な呪法を使いこなす上に、
自らは一切の呪法攻撃を無効化してしまう非常に厄介な相手でおじゃるよ。","Tis immune to magecraft, yet pleased itself to wield it. Fierce spells doth it spin, although none of fire.",
scenarios_44_05500,44_05720_0720,@マロロ,"相手にするなら精神を鍛えに鍛えて、
少しでも呪法の威力を下げることが必須でおじゃろう。",Being strong of spirit will be for thy protection when facing one in battle. The aim is to mitigate any damage the monster would inflict with its magic.,
scenarios_44_05500,44_05730_0740,@マロロ,"ヒトでありながら[化物*ケモノ]と見なされ、
[稀禍主*ヌエンシトゥマ]に数えられるまで
武を極めた者もいるでおじゃる。",Some demi-humans are counted among the nuenshituma for their uncanny battle abilities.,
scenarios_44_05500,44_05730_0750,@マロロ,その者は一呼吸の間に二度動く技を身に着けているらしいでおじゃ。,"I'd heard of one who could attack twice in a single breath, for instance.",
scenarios_44_05500,44_05730_0760,@マロロ,"武芸となれば一対一が基本でおじゃるが、
多数で挑む戦い方ならば勝機も見えるでおじゃるよ。","These ones should be approached as a group rather than one on one, as is common in duels.",
scenarios_44_05500,44_05730_0770,@マロロ,"[武士*もののふ]相手に卑怯と思うかもしれないでおじゃるが
相手は最早ヒトを超えた[化物*ケモノ]でおじゃる。","Mayhaps a Mononofu such as thee would think it dishonorable, but forget not that these foes are mere people no longer, but monsters.",
scenarios_44_05500,44_05740_0780,@マロロ,"花園に住む[稀禍主*ヌエンシトゥマ]、[巨大蛇*ケムラトッコロ]と戦うならば、
とにかく絡みつかれないことが肝要でおじゃる。",Seek ye advice for the kemura-tokkoro nuenshituma that lurkest in the garden? Let it not near.,
scenarios_44_05500,44_05740_0790,@マロロ,"巨体に巻きつかれ、締めあげられれば
骨という骨が砕かれ死は間違いないでおじゃる。","Should it twine its serpentine body around thine, thy bones shall be crushed with disconcerting ease.",
scenarios_44_05500,44_05740_0800,@マロロ,"しかも聞けば、蛇毒だけではなく、
様々な方法で戦局をかく乱してくるので、
対処に大わらわになるそうでおじゃ。","Venom, too, is within the range of its abilities. Defeating this foe would prove to be tricky.",
scenarios_44_05500,44_05740_0810,@マロロ,水の気に多少は弱く、眠り薬も効くそうでおじゃるから、それを足がかりに戦うしかないでおじゃる。,I do know of a slight weakness to water and a high susceptibility to sleep. May this information guide thee to victory.,
scenarios_44_05500,44_05750_0820,@マロロ,"パケトゥナシンという[稀禍主*ヌエンシトゥマ]は、
かなり珍妙で巨大な草命種の[化物*ケモノ]でおじゃ。","An odd, giant Grasskind nuenshituma is the Paketunashin.",
scenarios_44_05500,44_05750_0830,@マロロ,"同じ様な行動を繰り返すので、
対処は簡単に思えるが……それは罠でおじゃるよ。","It repeateth simple moves, lulling its foes into a false faith that it may be handily subjugated, yet this is but a trap.",
scenarios_44_05500,44_05750_0840,@マロロ,"まず、いくらパケトゥナシンを傷つけても、
動く前に体力が完全回復してしまうでおじゃ。","Firstly, its health receiveth full restoration before it maketh any move.",
scenarios_44_05500,44_05750_0850,@マロロ,"更に、混乱と睡眠の花粉を大量にばら撒き、
その対処に手こずっている相手に対して、
トドメの一撃が飛んでくるのでおじゃる。","Secondly, it spreadeth pollen which induceth confusion and sleep, rendering opponents helpless and ripe for a deathblow.",
scenarios_44_05500,44_05750_0860,@マロロ,"倒すには、それらの攻撃を耐え凌ぎ、
一瞬で最大威力の攻撃を駆使して押し切るしか無いでおじゃるよ。",Only by withstanding its attacks and striking it into dust in a single stroke canst thou hope to see any chance of victory.,
scenarios_44_05500,44_05750_0870,@マロロ,"折良く草命種なので、
非常に良く燃えるらしいでおじゃるから、
火の呪法は大変効果的でおじゃろう。","As is typical of all Grasskind, it may burst into flames from the humblest spark. Fire magecraft doth prove its worth well against it.",
scenarios_44_05500,44_05760_0880,@マロロ,"[巨大鯱*エクロレプュイ]という[稀禍主*ヌエンシトゥマ]は、
全てにおいて能力が高い強敵でおじゃる。",Ekurorepyuis are fearsome nuenshitumas with all-around powerful abilities.,
scenarios_44_05500,44_05760_0890,@マロロ,"水と土を操って攻撃してくるだけでなく、
鳴き声で戦線を混乱させ、
傷つけば地面に潜って回復するでおじゃる。",They pack their quivers with water and earth elemental attacks. Their cries incite confusion. When wounded they burrow underground to heal.,
scenarios_44_05500,44_05760_0900,@マロロ,"自ら操るくらいでおじゃるから、
水と土に対する耐性は高いでおじゃる。
火や風はまだ見込みあるかもしれないでおじゃるが……",Water and earth are not simply for attacks—they are as well padded against such elements. Mayhaps fire and wind would strike them harder.,
scenarios_44_05500,44_05760_0910,@マロロ,"長期戦になるのは確実でおじゃるから、
大量の回復薬を用意し、
覚悟して事に当たるしかないでおじゃろう。",Be prepared in mind and heart for a drawn-out battle. Dare not approach with thy satchel too light with healing potions.,
scenarios_44_05500,44_05770_0920,@マロロ,"[棘竜*ハラムワンナキ]は、[稀禍主*ヌエンシトゥマ]の中でも、
最強の攻撃力を誇るそうでおじゃる。",Haramuwa-Nnakis are the hardest-hitting of all nuenshitumas.,
scenarios_44_05500,44_05770_0930,@マロロ,"いくら守りを固めても、生半可な鎧では、
そのまま噛み砕かれてしまうそうでおじゃる。",Ordinary armor offers scant protection against them—they will crush through it with their teeth.,
scenarios_44_05500,44_05770_0940,@マロロ,"それどころか広範囲に雷や炎の息を吐き、
一気に全滅されかねない厄介さも持つそうでおじゃ。",A single breath of lightning and fire from them would lay waste to a wide area.,
scenarios_44_05500,44_05770_0950,@マロロ,"とにかく攻撃が苛烈でおじゃるから、
身を守っても頻繁によろめかされるでおじゃろう。",Yet these all pale in comparison to the raw strength of their physical attacks. Dodge these attacks or else be stout enough to weather them.,
scenarios_44_05500,44_05770_0960,@マロロ,"それで隙を与えてしまったら、目も当てられないでおじゃる。
要所要所でキチンと防御するのが肝要でおじゃるよ。",Leave not a gap in thy defenses lest they should make short work of thee.,
scenarios_44_05500,44_05770_0970,@マロロ,たとえ瀕死に追いこめても、それまで以上に暴れるので、最後まで全く油断が出来ないでおじゃ。,"Proceed with the utmost vigilance until the monster is put to rest, for they grow all the more vicious when nearing their last breath.",
scenarios_44_05500,44_05770_0980,@マロロ,"勝機があるとすれば、
土と水の耐性が低く、雷の息を吐くくせに、
感電が効きやすいと聞くでおじゃるよ。","Earth and water skills here are thy staunchest companions, and though its breath is thunder, it flinches at a shock.",
scenarios_44_05500,44_05780_0990,@マロロ,"砂漠の主である[稀禍主*ヌエンシトゥマ]、[超大型土蟲*シェポロイモク]は、
見る者を圧倒する[化物*ケモノ]でおじゃる。","The mere sight of the king of the desert, the nuenshituma sheporo-imoku, maketh the strongest of warriors tremble.",
scenarios_44_05500,44_05780_1000,@マロロ,"無尽蔵と思える体力は見ての通りでおじゃ。
攻撃を与えても巨大すぎて、
[怯*ひる]ませることも退かせることも叶わぬでおじゃる。","The mightiest of blows glance off its stout trunk, and the sturdy monster payeth them no more mind than a breeze.",
scenarios_44_05500,44_05780_1010,@マロロ,"そもそも硬い皮膚は名刀すら弾き返すでおじゃるから、
いかに腕に覚えあろうと、刀で挑むのは無謀でおじゃる。",Its tough hide repelleth even famously sharp blades wielded by accomplished fighters.,
scenarios_44_05500,44_05780_1020,@マロロ,唯一弱点と呼べるのは水でおじゃる。,No weakness hath that fiend but water.,
scenarios_44_05500,44_05780_1030,@マロロ,"他にも毒や火責めも効くには効くみたいでおじゃるが、
効果が出るまで[超大型土蟲*シェポロイモク]の猛攻を
耐えるのは至難の[業*わざ]でおじゃろう。","Poison and fire, also, may prove worthy, though more armor wouldst thou need to bear its attacks, for the creature is more readily chill'd than roasted.",
scenarios_44_05500,44_05780_1040,@マロロ,"基本に忠実になるしかないでおじゃろうな。
仲間の状態を常に把握して、その都度対処し、
守りを固めて、攻めの機会を見極めて……","Stick to the basics, as the wise ones say. Keep a close eye on thy allies, guard against the enemy's attacks, and bide thy time to strike.",
scenarios_44_05500,44_05780_1050,@マロロ,"最後に運を味方に出来れば、
どうにかなるかもしれない[稀禍主*ヌエンシトゥマ]
なのでおじゃるよ……","Perhaps Lady Luck might smile upon thee, and thou mayst witness the defeat of this nuenshituma yet.",
scenarios_44_06000,44_06110_0000,@ネコネ,みんな物珍しそうにキョロキョロして、田舎者丸出しで恥ずかしいのです。,"Don't gape, Kiwru. People will think we're uncultured peasants.",
scenarios_44_06000,44_06110_0010,@キウル,だ、だって……,B-But it's all so new to me...,
scenarios_44_06000,44_06120_0020,@キウル,"あちこちで美味しそうな匂いがして……
晩ご飯まで我慢出来るかなぁ……じゅるり。",So many delicious smells are wafting from all directions. How am I supposed to last until dinner?,
scenarios_44_06000,44_06120_0030,@ネコネ,は、はしたないのですよキウル、この程度の誘惑に……じゅるり。,"Have some restraint, Kiwru! We mustn't get distracted by... delicious aromas... Mmm...",
scenarios_44_06000,44_06130_0040,@ネコネ,[兄*あに]さまのいいウワサを帝都のあちこちで聞くたび妹として鼻が高くなります。,Hearing people in the city say good things about my dear brother makes my chest swell with pride.,
scenarios_44_06000,44_06130_0050,@キウル,ハイ、ボクも嬉しくなります……へへへ。,It makes me happy too! Hehe!,
scenarios_44_08000,44_08110_0000,@デコポンポ,"にゃぷぷ……先物取引で大儲けしたにゃも。
我ながらこの商才に惚れ惚れするにゃもよ。","Nyeh peh peh! Futures trading was a genius idea, it made me so much money. My superior intellect surprises even me sometimes.",
scenarios_44_08000,44_08120_0010,@デコポンポ,"いい事を教えてやるにゃも。
貧乏人や庶民など相手にせず、有力者の頼み事を率先して聞けばいいにゃもよ。","I have an idea. Rather than waste time on requests from peasants and paupers, you should prioritize ones from the wealthy upper-class citizens.",
scenarios_44_08000,44_08120_0020,@デコポンポ,"選り好みをすれば民に尽くせない？
……フン、口ではいくらでも立派な事を言えるにゃも。","What, you want to help the common people? Idealistic fool.",
scenarios_44_08000,44_08130_0030,@デコポンポ,"にゃぷぷぷ、まあ精々頑張るがいいにゃも。
おみゃあ等があくせく頑張っている間、このデコポンポが先を行ってやるにゃもよ。","Nyeh peh peh peh! Work hard, yes, and while you're preoccupied with meaningless tasks, I'm going to see about getting promoted.",
scenarios_44_08000,44_08210_0040,@デコポンポ,"聖上のお許しがあったとは言え……あの屋敷は御父上の物、つまり[儂*ワシ]の物。
さっさと明け渡すがいいにゃも。","So what if the Mikado told you that you could stay in my father's residence? It was my father's, which means it rightfully belongs to me!",
scenarios_44_08000,44_08220_0050,@デコポンポ,"にゅぐぐぐ……
おみゃあ等は御父上の後継でも何でもないにゃも、思い上がるにゃも。","Nyrrrgh... Self-proclaimed successors to my father... It's me who is his successor, his son!",
scenarios_44_08000,44_08230_0060,@デコポンポ,御父上の目が無くなった事だし、少し大胆な商売を始めてもいいかもにゃもね……にゃぷぷぷ。,"Now that my father's no longer keeping tabs on me, I might expand my business in directions he'd have frowned on. Hohohoink!",
scenarios_44_08000,44_08310_0070,@デコポンポ,無人になったトカラを欲しいと聖上に[奏上*そうじょう]したにゃもが、にべもなく断られてしまったにゃも……にゅぐぐ。,"I petitioned the Mikado to grant me the now deserted city of Tokara, but he said no. Hrrng...",
scenarios_44_08000,44_08320_0080,@デコポンポ,おみゃあ、帝都で人気が上がっていると勘違いしているかもしれないにゃもが……このデコポンポ様の足元にも及ばないにゃもよ。,"You may think you're gaining something of a reputation in the capital, but you can't hold a candle to me.",
scenarios_44_08000,44_08330_0090,@デコポンポ,どいつもこいつもオシュトル、オシュトルと……まったくこんな貧乏くさい田舎者のどこがいいにゃもか。,"Oshtor this, Oshtor that... Why is everyone talking about some impoverished country bumpkin?!",
scenarios_44_09000,44_09110_0000,@ボコイナンテ,"むむ？　[頭*こうべ]を垂れて拙者に教えを乞いに来たでありますか？
フン、今更遅いであります。","Hmm? Have you come back, contrite, to try and beg me to impart my wisdom to you? Hmph! Too late.",
scenarios_44_09000,44_09120_0010,@ボコイナンテ,フフン、お嬢様方を連れて来たなら口を利いてやらない事もないでありますが……チラッ、チラッ。,Hehe. The young ladies' presence might be just what you need to persuade me to coach you.,
scenarios_44_09000,44_09130_0020,@ボコイナンテ,"ぐぬぬぬ、若造が……
精々今のうちにその若さを満喫しているがいいのであります。","Grr... Rude young whippersnappers! Enjoy your youth, because it won't last!",
scenarios_44_09000,44_09210_0030,@ボコイナンテ,ディコトマ様亡き後、八柱将が空位のままなのが気になるであります。,Isn't it odd that a new Pillar General hasn't been chosen after Lord Dikotoma's passing?,
scenarios_44_09000,44_09210_0040,@ボコイナンテ,"ま、まさか、拙者の為に空けてあるのでは……Ч
いやいや、そんな……ムフフ。",Could it be the position is being kept open until I apply?!,
scenarios_44_09000,44_09220_0050,@ボコイナンテ,"他の方々とは違う。
やはり八柱将筆頭の空席は大きいのであります。",Lord Dikotoma was a Pillar General unlike any other. His shoes are too big to fill.,
scenarios_44_09000,44_09230_0060,@ボコイナンテ,拙者に二つ名がつくとしたら、どんな物でありましょうか……うむむ。,"What would be my Pillar General nickname, I wonder? Hmm...",
scenarios_44_09000,44_09310_0070,@ボコイナンテ,"ぐぬぬぬ……勘違いするなであります。
貴様の声望は今だけの物、ただひと時の栄華に酔い痴れればいいのであります。",Hrmph... Don't let your minute of fame go to your head. You'll be forgotten before you know it.,
scenarios_44_09000,44_09320_0080,@ボコイナンテ,"貴様は運と人脈に恵まれているだけであります。
実力があると思い上がるなであります。","You may be lucky and have the ability to charm people, but you're no hero, despite your efforts to pass yourself off as one.",
scenarios_44_09000,44_09330_0090,@ボコイナンテ,"拙者も武勲は立てているはずなのに……
誰にも見向きはされない。
世の中は不平等なのであります。","I have distinguished myself in battle too, yet nobody gives me any attention. The world is so unfair.",
scenarios_44_11000,44_11110_0000,@ンハライ,"御館様から買い出しを頼まれておりまして。
今日の夕飯はご期待下さい。",The master of the house is sending me out shopping. I will pick out something tasty for tonight's dinner.,
scenarios_44_11000,44_11120_0010,@ンハライ,"ユゥリから買い物を頼まれました。
ううん……女物はよく判らないんですが、困ったなぁ……",Yuuri asked me to go out and buy some things for her. Hmm... I'm not even sure where to purchase the things she wants.,
scenarios_44_11000,44_11130_0020,@ンハライ,帝都のみならず、各地で助けを求めている民の声を聞き逃さないように。,Please do not overlook requests from people living outside the capital.,
scenarios_44_11000,44_11130_0030,@ンハライ,単純なようでいて、とても大変な事だと思いますが、頑張って下さいね。,"They may seem fairly simple, but turn out to be a lot of work. Nonetheless, carry help to those in need.",
scenarios_44_11000,44_11210_0040,@ンハライ,御館様亡き後、帝都の光を絶やさないでいる事こそが、あの方に仕えた我々の使命であると心得ます。,It is our duty to fulfill Master's wishes and not let his death paralyze the city with grief.,
scenarios_44_11000,44_11220_0050,@ンハライ,"皆様方の声望が日に日に高まっています。
御館様もきっと、喜んでいらっしゃる事でしょうね。",Your fame grows every day. Master would have been so proud.,
scenarios_44_11000,44_11230_0060,@ンハライ,"御館様の名を汚さないでいる事。
オシュトル様達のみならず、私やユゥリも常々意識させられます。","Not only your conduct, but mine and Yuuri's too, must be impeccable so as not to tarnish our late master's good name.",
scenarios_44_11000,44_11310_0070,@ンハライ,"この様な有事にこそ民に尽くさねば。
その思いから私達も屋敷の外に飛び出してきました。",We could not sit idly in the residence at a time like this when our fellow citizens are in dire need of help.,
scenarios_44_11000,44_11320_0080,@ンハライ,どうか帝都を、よろしくお願いします。,"Please, save the city.",
scenarios_44_11000,44_11330_0090,@ンハライ,ユゥリの身は私が守ります。ご安心下さい。,I will keep Yuuri safe. You need not worry about us.,
scenarios_44_11000,44_11410_0100,@ンハライ,そう言えば、シオズの森が少し奥まで開通したようです。,I hear a previously inaccessible part of Shiozu Forest can now be explored.,
scenarios_44_11000,44_11410_0110,@ンハライ,以前は大木が邪魔で道が塞がれていたという噂ですが、木こりか誰かが取り除いてくれたのかもしれませんね。,"Giant trees growing close together used to block the way, but they have been removed. Perhaps woodcutters have felled them.",
scenarios_44_11000,44_11420_0120,@ンハライ,そう言えば、シオズの森が少し奥まで開通したようです。,I hear a previously inaccessible part of Shiozu Forest can now be explored.,
scenarios_44_11000,44_11420_0130,@ンハライ,"何でも思わぬ場所で新たな道が見つかったとか。
気になりますね。",A new path has been discovered by an adventurous mushroom-picker.,
scenarios_44_11000,44_11430_0140,@ンハライ,そう言えば、シオズの森が少し奥まで開通したようです。,I hear a previously inaccessible part of Shiozu Forest can now be explored.,
scenarios_44_11000,44_11430_0150,@ンハライ,以前は崖があり登れなかった場所に、縄が掛けられたとか。,Someone must have managed to climb the sheer rock face which has deterred most explorers. They suspended a rope from the top of the cliff.,
scenarios_44_11000,44_11510_0160,@ンハライ,そう言えば、イルペカ宝鉱が少し奥まで開通したようです。,I hear a previously inaccessible part of Irupeka Jewel Mine can now be explored.,
scenarios_44_11000,44_11510_0170,@ンハライ,宝鉱夫達が日々頑張ってくれているおかげですね。,The miners are extending the tunnels farther and farther every day.,
scenarios_44_11000,44_11520_0180,@ンハライ,そう言えば、イルペカ宝鉱が少し奥まで開通したようです。,I hear a previously inaccessible part of Irupeka Jewel Mine can now be explored.,
scenarios_44_11000,44_11520_0190,@ンハライ,"何でも下層が見つかったとか。
かなりの鉱物が眠っているかもしれません。",The miners have dug through to a deeper level of the cave. Perhaps valuable ore will be found there.,
scenarios_44_11000,44_11530_0200,@ンハライ,そう言えば、イルペカ宝鉱がかなり奥まで開通したようです。,"I hear a vast, previously inaccessible part of Irupeka Jewel Mine can now be explored.",
scenarios_44_11000,44_11530_0210,@ンハライ,今のところこれ以上奥まで掘るのは難しいそうで、潮時だと引き揚げてきた宝鉱夫達もちらほらと。,"It would seem the miners have gone as deep as possible. Without more uncharted subterranean territories to aim for, some have even quit.",
scenarios_44_11000,44_11610_0220,@ンハライ,そう言えば、オムチャッコ平原の東に見える高台ですが、今は衛兵の監視が無くなり、誰でも登る事が出来るようです。,I hear the soldiers guarding access to the hills in eastern Omuchakko Plains have disappeared. Now any wanderer is free to explore there.,
scenarios_44_11000,44_11610_0230,@ンハライ,"どうやらあそこに住み着いていた怪鳥キョロリが居なくなったそうで。
一安心ですね。",The area was previously blocked off due to a kyorori. Someone must have slain it. Isn't that a relief?,
scenarios_44_11000,44_11620_0240,@ンハライ,そう言えば、オムチャッコ平原西部、リシャリ砦から先へ足を運ぶ事が出来るようになったそうで。,I hear people are again allowed past Fort Rishari in western Omuchakko Plains.,
scenarios_44_11000,44_11620_0250,@ンハライ,好戦的な部族ゾルビュエイの勢力が以前より弱まったからだ、という噂です。,It seems the area is no longer threatened by the warlike Zorubyuei tribe.,
scenarios_44_13000,44_13110_0000,@アシュタ,トカラは階段とか建物の構造が複雑だったけど、こっちはとにかくだだっ広いって言うか……うっかり迷子になりそうになったわ。,Tokara was a city of stairs and unusual architecture while this city is just... vast. It's only too easy to get lost in it.,
scenarios_44_13000,44_13120_0010,@アシュタ,"色んな町を旅してきたけど、やっぱりトカラと帝都が群を抜いて高いわね、何かと。
頑張ってたくさん稼がなきゃ。","We've seen many towns and cities, but none so expensive as Tokara and the Imperial Capital. We'll have to work hard to earn enough coin.",
scenarios_44_13000,44_13130_0020,@アシュタ,帝都は珍しい物がたくさんあるからついつい手に取っちゃうんだけど、買うとなるとさすがにね。,"There are so many enticing products on sale in this city. I keep picking them up for a closer look, but I always put them down when I see the price.",
scenarios_44_13000,44_13130_0030,@アシュタ,……ナーヴァは目を離した途端に、渡した小遣いで要らない買い物しちゃうけど。,"But I have to watch Nava. Given half a chance, she'll waste our money on unnecessary things.",
scenarios_44_14000,44_14110_0000,@ナーヴァ,あの、綺麗なお姉さん達がお出迎えしてくれるお店がありましたけど、あれって一体何なんでしょう……？,"What was that place with the pretty ladies standing out front, chatting up passers-by?",
scenarios_44_14000,44_14120_0010,@ナーヴァ,"あのあの、裏通りの方でゴミっぽい変な物ばっかり集めたお店を見つけました。
何なんでしょうね、あれ。",There's a strange store in one of the back alleys that seems to only be selling trash. What is that all about?,
scenarios_44_14000,44_14130_0020,@ナーヴァ,"建物は似てるのに、通りが違ったら雰囲気が変わっちゃうの。
帝都って、たくさんお顔があるんですね。","Even though the buildings still look similar, this part of the city has a different feel to it. The capital has many different faces.",
scenarios_44_15000,44_15110_0000,@宿屋の主人,"お客さん、帝都は初めてかい？
それとも何度も来ているのかい？",Is this your first time in the capital? Or are you a regular visitor?,
scenarios_44_15000,44_15110_0010,@宿屋の主人,日々元気に生まれ変わる帝都の、採れたて最新情報を知りたきゃあ、まずはヒトが集まるうちの宿を訪ねな、ってね、ハハハ！,"If you're looking for the latest on what's going on in our ever-changing city, you've come to the right place! Heh heh!",
scenarios_44_15000,44_15120_0020,@宿屋の主人,街道を外れるとウォロトッコロって厄介な蛇がいてね。気を付けた方がいいよ。,"Don't stray off from the highway on the way out of the city, or the woro-tokkoros will get you. They're really pesky serpents.",
scenarios_44_15000,44_15130_0030,@宿屋の主人,"海沿いの方に行くとニペティカっていう二本足で歩く鳥公がいる。
だけど、懐くと思ったら大間違いさ。","Flightless birds called nipetika can be seen along the coast, but don't try to pick them up.",
scenarios_44_15000,44_15210_0040,@宿屋の主人,"おや、うちの宿に泊まる気かい？
嬉しいけどアンタにゃ立派な屋敷があるんだから、素直に家に帰りな、ハハハ！","You want to stay at my inn? Haha, you joker. Go home! I know you're staying at a luxurious residence.",
scenarios_44_15000,44_15220_0050,@宿屋の主人,食いっぱぐれて賊に落ちた奴や、腕試しをしたがる物騒な連中が外をうろついている事がある。目を付けられないようにしなよ。,Ruffians looking for a fight and ruined spendthrifts who've turned to thievery prowl the streets. It's best not to make eye contact with those types.,
scenarios_44_15000,44_15230_0060,@宿屋の主人,ワテノカっていう人形に出会う事があるが、アイツらは一体何なんだろうね？,"I see these wate-noka dolls sometimes. What are they, really?",
scenarios_44_15000,44_15230_0061,@宿屋の主人,学士様達が用いる[式鬼*デグチャカ]とはまた違うのかい？,Are they different from the degu-chakas that scholars have?,
scenarios_44_15000,44_15310_0070,@宿屋の主人,ディコトマ様が亡くなって、さすがに皆どっと落ち込んじまったが、実際客足が減った感じはないね。,"Everyone's grieving Lord Dikotoma, but I haven't actually seen a decrease in the number of customers.",
scenarios_44_15000,44_15310_0080,@宿屋の主人,まあお日様が沈んでも、生きてかなきゃいけないのが現実ってもんさ。,"You can't put life on hold, even when your heart is filled with sorrow.",
scenarios_44_15000,44_15320_0090,@宿屋の主人,"帝都が変わらずにいる事。
それをきっとディコトマ様もお望みだっただろうねぇ。",People are going about their business as normal in the city. Lord Dikotoma wouldn't have wanted it any other way.,
scenarios_44_15000,44_15330_0100,@宿屋の主人,"大変な時こそ底抜けに元気な声で笑って生きる。
このたくましさが、帝都の民の取柄なのさ。",We defy harsh reality by being even more resolute and cheerful than usual. That's our strength.,
scenarios_44_15000,44_15410_0110,@宿屋の主人,近頃は歌って踊る旅の姉妹が人気だそうだ。,A pair of dancing and singing girls has been garnering a lot of attention in the city.,
scenarios_44_15000,44_15410_0120,@宿屋の主人,"まだうちに泊まりに来てはくれてないけど、そんなに稼げちゃいないのかねぇ。
世知辛いもんだ。","They haven't come to stay at my inn yet, though. Perhaps they lack the funds. It's not easy to make a living from performing art.",
scenarios_44_15000,44_15420_0130,@宿屋の主人,"アンタの評判はよく耳にしているよ。
いやぁ、これだけ注目されてたら滅多な事は出来ないだろうね、ハハハ！","You're the talk of the town. With everyone knowing who you are, I bet you're watching your every step. Haha!",
scenarios_44_15000,44_15430_0140,@宿屋の主人,もし噂の姉妹に会ったら、うちの前で客寄せしてくれたら宿代は多少都合してあげるよ、って言っといとくれな。,"If you happen to meet those dancing sisters, tell them I can give them a discount if they sing outside my inn to help draw in customers.",
scenarios_44_16000,44_16110_0000,@廻船問屋の主人,"さて、あの品は間違いなく運ばなければ……
ん、何だい、今の話━━","Hmm, I'll be taking this one for sale elsewhere... Hmm? What was that?",
scenarios_44_16000,44_16110_0010,@廻船問屋の主人,ああいや、聞こえてなければ別にいいのだ。,"Eh, never mind.",
scenarios_44_16000,44_16120_0020,@廻船問屋の主人,帝都は物流の中心地。当然品ぞろえも[随一*ずいいち]だ。,The capital is the center of trade in Yamato. You can see an amazing variety of goods here.,
scenarios_44_16000,44_16120_0021,@廻船問屋の主人,安価で素朴な物から、高価な洗練された物まで、様々な商品に触れ、目を養っておくといいぞ。,"From cheap rustic products, to refined goods fetching a handsome price, there is something for everyone.",
scenarios_44_16000,44_16130_0030,@廻船問屋の主人,他の町には置いておらず、帝都にしかない。そういった商品は、つまり[即*すなわ]ち流行の最先端という訳だな。,You know where other cities lose out compared to the capital? This is where new fashions originate.,
