"scenario_dir","Label","CharacterName","ja","ko"
"scenarios_46_30000","46_30230_0120","@リョウゲン","あらそう？
なら少しお話でもしましょうか。","아, 그래?
그럼 잠깐 이야기라도 나눌까?"
"scenarios_46_30000","46_30230_0130","@リョウゲン","私はお婆ちゃんだけれど、物覚えだけはハッキリさせるように日々[努*つと]めているの。","나는 할머니지만, 기억력만큼은 또렷하게 하려고 매일 노력하고 있단다."
"scenarios_46_30000","46_30230_0140","@リョウゲン","楽しい思い出も、悲しい思い出もたくさんあってこそ、振り返った時にいい人生だったと言えるものね。","즐거운 추억도, 슬픈 추억도 많이 있어야, 돌아봤을 때 좋은 인생이었다고 할 수 있는 거야."
"scenarios_46_30000","46_30310_0150","@リョウゲン","あらそう？
なら少しお話でもしましょうか。","아, 그래?
그럼 잠깐 이야기라도 나눌까?"
"scenarios_46_30000","46_30310_0160","@リョウゲン","若いヒト達は成長が早いから、あっという間に変わっていってしまうわね。","젊은 사람들은 성장 속도가 빨라서, 금방 변해버리네."
"scenarios_46_30000","46_30310_0170","@リョウゲン","けど油断していたらすぐに私みたいなしわくちゃのお婆ちゃんになってしまうから、一日一日を大切に生きなさいね。","하지만 방심하다 보면 금세 나처럼 주름진 할머니가 되어버리니까, 하루하루를 소중히 살아야 해."
"scenarios_46_30000","46_30320_0180","@リョウゲン","あらそう？
なら少しお話でもしましょうか。","아, 그래?
그럼 잠깐 이야기라도 나눌까?"
"scenarios_46_30000","46_30320_0190","@リョウゲン","近頃イラワジ様と書簡のやり取りをするようになりまして。
ふふ、特産品も届けて下さるのですよ。","요즘 이라와지 님과 서신을 주고받게 되었단다.
후후, 특산품도 보내주신단다."
"scenarios_46_30000","46_30330_0200","@リョウゲン","あらそう？
なら少しお話でもしましょうか。","아, 그래?
그럼 잠깐 이야기라도 나눌까?"
"scenarios_46_30000","46_30330_0210","@リョウゲン","ふふふ、皆さんがいつでもいらしていいように、お茶と[饅頭*マムトゥ]を揃えてありますよ。","후후후, 여러분이 언제든 오실 수 있도록, 차와 만두를 준비해 두었어요."
"scenarios_46_30000","46_30330_0220","@リョウゲン","どちらも独学で会得したのだけれど、製法にはちょっぴり自信があって。
興味があればまた習いにいらっしゃい。","둘 다 독학으로 익혔지만, 제조법에는 조금 자신이 있단다.
관심 있으면 또 배우러 오렴."
"scenarios_46_32000","46_32110_0000","@宝鉱夫の監督","さぁオメェ等、掘って掘って掘りまくるぞ！
ここから先は見果てぬ宝の山だ！","자, 얘들아, 파고 또 파고 마구 파자!
여기서부터는 미지의 보물 산이다!"
"scenarios_46_32000","46_32120_0010","@宝鉱夫の監督","新しい宝鉱が見つかってな。
荒くれ共を率いて掘り進めてる最中なのさ。","새로운 광맥을 발견했거든.
거친 녀석들을 이끌고 열심히 파고 있는 중이야."
"scenarios_46_32000","46_32130_0020","@宝鉱夫の監督","ガハハハハ！
アンちゃん達も、穴掘り手伝っていくかい？
根性も力もありそうだし見込みあるぜ！","가하하하하!
너희들도, 구멍 파는 거 도와볼래?
근성도 힘도 있어 보이니 가능성 있겠는걸!"
"scenarios_46_32000","46_32210_0030","@宝鉱夫の監督","荒くれ共のおかげで結構掘り進んだが、まだまだ先が長そうな感じだ。
こいつぁ久々に大当たりの予感だぜぇ？","거친 녀석들 덕분에 꽤 많이 팠지만, 아직도 갈 길이 멀 것 같아.
이번엔 오랜만에 대박의 예감이야?"
"scenarios_46_32000","46_32220_0040","@宝鉱夫の監督","時折[化物*ケモノ]に混じって喰いっぱぐれた連中がうろついていてな。
ま、お宝目当て、って事なんだろうよ。","가끔 괴물에 섞여서 먹을 걸 못 구한 녀석들이 어슬렁거리고 있어.
뭐, 보물 노리는 거겠지."
"scenarios_46_32000","46_32220_0041","@宝鉱夫の監督","別にオレ達の邪魔はしねぇから放ってるんだが、血の気が多いようでな。アンちゃん達は気を付けろよ。","딱히 우리 일에 방해는 안 하니까 내버려두고 있지만, 혈기가 많은 것 같더라. 너희들은 조심해라."
"scenarios_46_32000","46_32230_0050","@宝鉱夫の監督","コロッポの類が湧いたりする事があるが……やっぱりアイツら、質のいい土に[惹*ひ]かれてんのかねぇ。","코롯포 같은 녀석들이 들끓기도 하는데…… 역시 걔네들, 좋은 흙에 끌리는 건가?"
"scenarios_46_32000","46_32310_0060","@宝鉱夫の監督","か～な～り深いところまで掘り進んでな。
昇降機を組み立てて、降りられる仕掛けをしておいたぜ。","꽤나 깊은 곳까지 파고 들어갔어.
승강기를 조립해서 내려갈 수 있게 해뒀지."
"scenarios_46_32000","46_32320_0070","@宝鉱夫の監督","ケタケタ、っていう[煤*スス]みてぇな[化物*ケモノ]に用心しな。アイツら、相当タチが悪いからよ。","케타케타, 라는 그으름 같은 괴물 조심해. 걔네들, 꽤나 질이 안 좋아."
"scenarios_46_32000","46_32330_0080","@宝鉱夫の監督","トッコロの類が湧いてやがるみてぇだ。こんなところで噛まれて毒をもらっちまったら、助かるもんも助かんねぇよな。","톳코로 같은 녀석들이 들끓는 것 같아. 이런 데서 물려서 독이라도 오르면, 살 사람도 못 살아나지."
"scenarios_46_32000","46_32410_0090","@宝鉱夫の監督","ひと通り掘れるところは掘り尽くしたし、後は出てきた鉱物をカラッカラになるまで削り取るだけよ、ガハハハハ！","파낼 수 있는 곳은 다 파냈으니, 이제는 나온 광물을 바싹 긁어내기만 하면 돼, 가하하하하!"
"scenarios_46_32000","46_32420_0100","@宝鉱夫の監督","キリがいいところまで掘っちまったから、何人かは貯めた給金手にして帰ってったよ。
寂しくなるが、これもまた人生さ。","적당한 곳까지 다 팠으니, 몇몇은 모아둔 급여 챙겨서 돌아갔어.
쓸쓸하긴 하지만, 이것도 인생이지."
"scenarios_46_32000","46_32430_0110","@宝鉱夫の監督","奥の方で見た事がねぇ[化物*ケモノ]が色々わんさか湧いてやがる。","안쪽에서 본 적 없는 괴물들이 잔뜩 들끓고 있어."
"scenarios_46_32000","46_32430_0120","@宝鉱夫の監督","アンちゃん達なら何とか出来るだろうが、まあ気を付けなよ。","안쨩 일행이라면 어떻게든 할 수 있겠지만, 아무튼 조심해."
"scenarios_46_33000","46_33110_0000","@宝鉱夫","えっさ！　ほいさ！　えっさ！　ほいさ！","엣사! 호이사! 엣사! 호이사!"
"scenarios_46_33000","46_33120_0010","@宝鉱夫","掘って掘って掘りまくるぞぉ！","파고 또 파고, 마구 파자구!"
"scenarios_46_33000","46_33130_0020","@宝鉱夫","俺がここで頑張らなきゃ、故郷のカミさんが……よぉっし、気合入れらぁ！","내가 여기서 힘내지 않으면, 고향의 아내가…… 좋아, 힘내자!"
"scenarios_46_33000","46_33210_0030","@宝鉱夫","実は病がちのカミさんが故郷に居てな。
ひと山当てる為にこの仕事を選んだのよ。","사실 병치레하는 아내가 고향에 있어.
한몫 잡으려고 이 일을 선택한 거야."
"scenarios_46_33000","46_33220_0040","@宝鉱夫","鉱夫は大変だが当たればデカいからな。
これも全てはカミさんの為だ！","광부는 힘들지만 한 번 터지면 크니까.
이것도 다 아내를 위해서지!"
"scenarios_46_33000","46_33230_0050","@宝鉱夫","カミさんの笑顔を思えば、俺ぁ幾らでも頑張れる気がするぜ。","아내의 웃는 얼굴을 생각하면, 난 얼마든지 힘낼 수 있을 것 같아."
"scenarios_46_33000","46_33310_0060","@宝鉱夫","懐が温まって仕送りしてたら、カミさんの病状が快方に向かってるって文が来てさ。
そろそろ終わりが見えてきそうだぜ。","주머니가 두둑해져서 돈을 부쳐줬더니, 아내의 병세가 호전되고 있다는 편지가 왔어.
이제 곧 끝이 보일 것 같아."
"scenarios_46_33000","46_33320_0070","@宝鉱夫","この宝鉱が最後まで掘り進めば、俺は故郷に帰るつもりだ。
他にもそういうヤツはいるみたいだな。","이 보석광을 끝까지 파내면, 난 고향으로 돌아갈 생각이야.
다른 사람도 그런 사람이 있는 것 같더라고."
"scenarios_46_33000","46_33330_0080","@宝鉱夫","思ったより鉱物も沢山出てきて本当に良かったよ……これでからっきしな日にゃあ、何の為に働いてきたのか、って話さ。","생각보다 광물도 많이 나와서 정말 다행이야…… 이게 하나도 안 나왔으면, 대체 뭘 위해 일한 건지, 그런 얘기지."
"scenarios_46_34000","46_34110_0000","@宝鉱夫","ワハハハハ！　果て無き鉱石が俺を待っているぞぉ！","와하하하하! 끝없는 광석이 날 기다리고 있다구!"
"scenarios_46_34000","46_34120_0010","@宝鉱夫","どっせーい！　よぉいやさ！
……っと、すまん、声がデカいって？
ハハハハハ、気にすんな！","도쎄이! 요이야사!
……앗, 미안, 목소리가 크다고?
하하하하, 신경 쓰지 마!"
"scenarios_46_34000","46_34130_0020","@宝鉱夫","掘って稼ぐ、掘って稼ぐ！","파서 벌고, 파서 번다!"
"scenarios_46_34000","46_34210_0030","@宝鉱夫","ん……何してるかって？　休憩中さ。
いやぁ、仲間が近くで見てなかったら、そこそこに頑張ればいいさな、って。","응…… 뭐 하냐고? 쉬는 중이야.
아니, 동료가 근처에서 안 보고 있으면, 적당히 힘내면 되지, 싶어서."
"scenarios_46_34000","46_34220_0040","@宝鉱夫","俺がサボってんのを黙っててくれたら、近くで採れる鉱石をこっそり教えてやるよ。","내가 게으름 피우는 걸 비밀로 해주면, 근처에서 캘 수 있는 광석을 몰래 알려줄게."
"scenarios_46_34000","46_34220_0050","@宝鉱夫","この辺だと[斑鉱石*ケソケスマ]、[銅鉱石*フレカスマ]、[鉄鉱石*カガネスマ]あたりが目ぼしい感じかねぇ。","이 근처라면 케소케스마, 프레카스마, 카가네스마 정도가 눈에 띄는 것 같네."
"scenarios_46_34000","46_34230_0060","@宝鉱夫","耳寄りの話だ。この近辺で[赤銅*シャクドウ]や[青銅*セイドウ]が採れる場所があってな。覚えておくといいぜ。","귀한 정보야. 이 근방에서 샤쿠도나 세이도우가 나는 곳이 있어. 기억해두면 좋아."
"scenarios_46_34000","46_34310_0070","@宝鉱夫","サボりも癖になるといけねぇな。
いかに働いている風に見せかけるかの腕だけ上がっちまう。","게으름도 버릇되면 안 되지.
어떻게 일하는 척 보이게 할지 실력만 늘어버렸네."
"scenarios_46_34000","46_34320_0080","@宝鉱夫","今回の仕事は結構な金になったし、鉱石の目利きも養われたし、そろそろ別の仕事をしてみるかねぇ。","이번 일로 꽤 돈도 벌었고, 광석 보는 눈도 길렀으니, 슬슬 다른 일도 해볼까 싶네."
"scenarios_46_34000","46_34330_0090","@宝鉱夫","ちらほらと太古の遺物が見付かっていてな。ああいうモンの価値を判ってりゃ、俺も大金持ちになれそうなんだが。","가끔씩 태고의 유물이 발견되고 있어. 저런 것의 가치를 알면, 나도 부자가 될 수 있을 텐데."
"scenarios_46_35000","46_35110_0000","@宝鉱夫","身体動かしてっと、すんげぇ腹が減るんだよな……鉱石以外に何か食えるもんとか出てこねぇモンか……","몸을 움직이다 보면 엄청 배가 고파지지…… 광석 말고 먹을 만한 게 좀 나오면 좋을 텐데……"
"scenarios_46_35000","46_35120_0010","@宝鉱夫","最初から飛ばしまくっちゃすぐバテる。
適度に抜いて、力じゃなく技で掘るのが熟練ってモンよ。","처음부터 너무 달리면 금방 지쳐.
적당히 힘을 빼고, 힘이 아니라 기술로 파는 게 숙련자의 방식이지."
"scenarios_46_35000","46_35130_0020","@宝鉱夫","アンタも掘ってみるかい？
石に詳しくなっといて損はないぜ？","당신도 한번 파볼래?
돌에 대해 잘 알면 손해 볼 일은 없어."
"scenarios_46_35000","46_35210_0030","@宝鉱夫","厄介な[化物*ケモノ]がうようよ湧いてきてやがるが、一々気にしてたら鉱夫なんざやれねぇさ。","성가신 괴물들이 우글우글 들끓고 있지만, 일일이 신경 쓰면 광부는 못 해."
"scenarios_46_35000","46_35220_0040","@宝鉱夫","カーッ、ココロモが喰いてぇなぁ……
腹減ってると鉱物が段々食い物に見えてきやがる……","캬―, 코코로모가 먹고 싶네……
배고프면 광물이 점점 먹을 걸로 보이기 시작한다니까……"
"scenarios_46_35000","46_35230_0050","@宝鉱夫","今、絶対に飯の話だけはしてくれるなよ。
余計に腹が空いちまうから……","지금, 절대 밥 얘기만은 하지 마.
괜히 더 배고파지니까……"
"scenarios_46_35000","46_35310_0060","@宝鉱夫","コイツが昇降機だ、便利なものさ。
丈夫な造りだから怖がらずに乗ってみな。","이게 승강기야, 편리한 물건이지.
튼튼하게 만들어졌으니 무서워하지 말고 타봐."
"scenarios_46_35000","46_35320_0070","@宝鉱夫","もっと掘り進んだら、昇降機を色んなところに設置しておくと便利になりそうだな。","더 파고 들어가면, 승강기를 여러 군데 설치해두면 편리해질 것 같아."
"scenarios_46_35000","46_35330_0080","@宝鉱夫","この昇降機、俺が主導で組み立てたんだぜ。
鉱夫の前はこういうのを作る仕事に携わってたんでお手の物さ。","이 승강기, 내가 주도해서 조립한 거야.
광부 하기 전엔 이런 걸 만드는 일을 했으니 식은 죽 먹기지."
"scenarios_46_35000","46_35410_0090","@宝鉱夫","おう、あっちこっちに昇降機を設置しまくったから大分行き来しやすくなったはずだぞ。","오, 여기저기에 승강기를 잔뜩 설치했으니 꽤 오가기 편해졌을 거야."
"scenarios_46_35000","46_35420_0100","@宝鉱夫","貯まった金で久々に、帝都で豪勢に飲み食いしに行くかねぇ……","모아둔 돈으로 오랜만에, 제도에서 호화롭게 먹고 마시러 갈까……"
"scenarios_46_35000","46_35430_0110","@宝鉱夫","どうだ、結構しっかりした詰所だろ？
慣れれば結構快適なもんだぜ、これでも。","어때, 꽤 제대로 된 숙소지?
익숙해지면 꽤 쾌적한 거라구, 이래 봬도."
"scenarios_46_36000","46_36110_0000","@宝鉱夫","こういう陽の当たらないところとか、狭くてじめじめしたところ、ってイイよな……","이런 햇빛 안 드는 곳이나, 좁고 눅눅한 곳, 좋지 않아……"
"scenarios_46_36000","46_36120_0010","@宝鉱夫","ああ……もっと奥まで……深く深く掘り進んでいきてぇ……","아아…… 더 깊은 곳까지…… 깊고 깊게 파들어가고 싶어……"
"scenarios_46_36000","46_36130_0020","@宝鉱夫","本当は灯りすら要らねぇ……真っ暗ん中を掘り進められたら楽しいだろうなぁ……
へへ、そんなの、オレだけだろうなぁ……","사실은 등불조차 필요 없어…… 완전히 깜깜한 곳을 파고 들어가면 재밌을 텐데……
헤헤, 그런 건, 나뿐이겠지……"
"scenarios_46_36000","46_36210_0030","@宝鉱夫","オレさあ……穴が好きなんだよ……こういう狭いところに入ってさぁ……","나 말이야…… 구멍이 좋아…… 이런 좁은 데 들어가는 게……"
"scenarios_46_36000","46_36220_0040","@宝鉱夫","へへ、アンタもこういう暗い穴の中、好きなのかい……？","헤헤, 너도 이런 어두운 구멍 속, 좋아하는 거야……?"
"scenarios_46_36000","46_36230_0050","@宝鉱夫","オレはさ……実は石には何の興味もねぇんだ。
あるのは穴の中だけ……","나는 말이지…… 사실 돌에는 아무런 흥미도 없어.
있는 건 오직 구멍 안뿐……"
"scenarios_46_36000","46_36310_0060","@宝鉱夫","掘れば掘り進むほどこの穴の中が深味を増していくぜ、二重の意味でな……
へへ、上手い事言っただろ、オレ……？","파면 팔수록 이 구멍 안이 더 깊어져 가.
헤헤, 말장난 좀 했지, 나……?"
"scenarios_46_36000","46_36320_0070","@宝鉱夫","どこかに底のない大穴なんかがあったりしねぇかな？
どこまでもどこまでも深いヤツが……","어딘가에 바닥 없는 큰 구멍 같은 게 있지 않을까?
끝도 없이, 끝도 없이 깊은 녀석이……"
"scenarios_46_36000","46_36330_0080","@宝鉱夫","ずっとずっと掘っていったら……反対側まで辿り着いたりすんのかねぇ……？","계속, 계속 파내려가면…… 반대편까지 닿을 수 있는 걸까……?"
"scenarios_46_36000","46_36410_0090","@宝鉱夫","ある程度稼いだから故郷に帰っちまった同僚が何人かいるけど、オレにはさっぱり理解出来ねぇな……","어느 정도 돈을 벌어서 고향으로 돌아간 동료가 몇 명 있지만, 나는 전혀 이해할 수가 없어……"
"scenarios_46_36000","46_36420_0100","@宝鉱夫","オレはずっとこのまま地上に出たくねぇ……
金の使い道……？　さぁな……","나는 계속 이대로 지상에 나가고 싶지 않아……
돈 쓸 데……? 글쎄……"
"scenarios_46_36000","46_36430_0110","@宝鉱夫","全部掘り尽くしていざ引き上げって日になっても……オレだけはこっそりずっと残ってたいなぁ……","전부 다 파내고 드디어 떠나는 날이 와도…… 나만은 몰래 계속 남아있고 싶네……"
"scenarios_46_37000","46_37110_0000","@衛兵","ここは争いが絶えない場所だと言うのに、女子供連れとは……","여기는 다툼이 끊이지 않는 곳이라는데, 여자아이까지 데리고 오다니……"
"scenarios_46_37000","46_37110_0010","@衛兵","[其方等*そなたら]のような者がおいそれと近づく場所ではないぞ。","너희들 같은 자가 함부로 가까이 갈 곳이 아니야."
"scenarios_46_37000","46_37120_0020","@衛兵","[其方等*そなたら]、オムチャッコ平原を越える際、白装束の者を見かけたら注意されよ。","너희들, 무챠이포 유적 평원을 넘을 때, 흰 옷 입은 자를 보면 조심해라."
"scenarios_46_37000","46_37130_0030","@衛兵","リシャリ砦は通行止めだ。","리샤리 요새는 통행 금지다."
"scenarios_46_37000","46_37310_0040","@衛兵","ゾルビュエイの奴等は、イッケウル街道にも出没してると聞く。","졸뷰에이 녀석들은, 이케우루 가도에도 출몰한다고 들었어."
"scenarios_46_37000","46_37310_0050","@衛兵","蛮族相手に口惜しいが、我等の働きも完璧ではないということか……","야만족 상대라 억울하지만, 우리 일도 완벽하진 않다는 거겠지……"
"scenarios_46_37000","46_37320_0060","@衛兵","[國境*くにざかい]を頻繁に越えることは、あまり褒められたものではないが……
それだけ蛮族どもとの[諍*いさか]いが増えるのであるし……","국경을 자주 넘는 건 그다지 칭찬받을 일은 아니지만……
그만큼 야만족들과의 다툼이 늘어난다는 거니까……"
"scenarios_46_37000","46_37320_0070","@衛兵","まぁ、[其方等*そなたら]なら大丈夫か。","뭐, 너희들이라면 괜찮겠지."
"scenarios_46_37000","46_37330_0080","@衛兵","今更言うことではなかろうが、ヤマトの外に出るのであれば、気をつけられたし。","이제 와서 할 말은 아니지만, 야마토 밖으로 나간다면 조심해라."
"scenarios_46_38000","46_38110_0000","@衛兵","ん？　ここが物々しいって思うかい？","응? 여기가 삼엄하다고 생각해?"
"scenarios_46_38000","46_38110_0010","@衛兵","ここは[國境*くにざかい]の関だぜ？
この外はヤマトじゃない。","여기는 국경의 관문이야.
이 밖은 야마토가 아니지."
"scenarios_46_38000","46_38110_0020","@衛兵","いろんな部族の蛮族どもが争いながら暮らしてる土地だ。
そりゃ物々しくもなるだろ？","여러 부족의 야만족들이 다투며 살아가는 땅이야.
그러니 삼엄해질 수밖에 없지?"
"scenarios_46_38000","46_38120_0030","@衛兵","この先を見たくても、今は砦を閉鎖しているから通してやれねぇ。
諦めてくれや。","이 앞을 보고 싶어도, 지금은 요새를 폐쇄했으니 통과시켜줄 수 없어.
포기해줘."
"scenarios_46_38000","46_38130_0040","@衛兵","ゾルビュエイって、蛮族どもの中でもとびきり血の気の多い部族が暴れてんだよ。","졸뷰에이라는 건, 야만족 중에서도 유난히 혈기왕성한 부족이 날뛰고 있어."
"scenarios_46_38000","46_38130_0050","@衛兵","戦になれば勝てるハズねぇのに、連中はわかってんのかね？","전쟁이 나면 이길 리가 없는데, 그 녀석들은 알고나 있는 걸까?"
"scenarios_46_38000","46_38310_0060","@衛兵","またヤマトの外に出るつもりかい？
この先は蛮族どもが暮らす名も無き國だ。
せいぜい気をつけな。","또 야마토 밖으로 나갈 생각이야?
이 앞은 야만족들이 사는 이름 없는 나라야.
아무쪼록 조심해."
"scenarios_46_38000","46_38320_0070","@衛兵","そんなにここが気に入ったかい？
なんにも[無*ね]ぇだろ？","여기가 그렇게 마음에 들었어?
아무것도 없잖아?"
"scenarios_46_38000","46_38330_0080","@衛兵","ここ関だからな？
俺たちは怪しい奴がヤマトに出入りしないよう、見張ってんだからな？","여긴 관문이니까?
우린 수상한 놈들이 야마토에 드나들지 못하게 감시하고 있는 거라고?"
"scenarios_46_38000","46_38330_0090","@衛兵","素性も確かで役目ってわかってるから、しないけどよ？
アンタらみたいに何度も[國境*くにざかい]を越える奴、普通は取っ捕まえるからな？","신분도 확실하고 임무도 아니까, 안 잡지만 말이지?
너희들처럼 여러 번 국경을 넘는 자는, 보통은 잡아넣는 거야?"
"scenarios_46_39000","46_39110_0000","@宝鉱夫・右","休憩所、結構いいじゃねぇか。
ここなら少しは休めるな。","휴게소, 꽤 괜찮네.
여기라면 좀 쉴 수 있겠다."
"scenarios_46_39000","46_39110_0010","@宝鉱夫・左","坑道の中だと休むっつっても、地べたに座り込むだけだったしな。","갱도 안에서는 쉰다 해도, 그냥 바닥에 주저앉는 것뿐이었으니까."
"scenarios_46_39000","46_39110_0020","@宝鉱夫・右","……俺たちそれだけ働かされるってことじゃ？","……우리 그만큼 일 시킨다는 거 아냐?"
"scenarios_46_39000","46_39110_0030","@宝鉱夫・左","かもな……
まぁ、それだけ稼ぎが増えるかもって考えれば……","그럴지도……
뭐, 그만큼 벌이가 늘어난다고 생각하면……"
"scenarios_46_39000","46_39120_0040","@宝鉱夫・右","なぁ？
八柱将って、八柱って言う割に足りねぇよな？","있지?
팔주장이라면서, 여덟 명이 안 되지 않아?"
"scenarios_46_39000","46_39120_0050","@宝鉱夫・左","え？　そうだっけか？","엥? 그랬던가?"
"scenarios_46_39000","46_39120_0060","@宝鉱夫・右","今から言うから数えてくれよ？","지금부터 말할 테니까 세어봐줘?"
"scenarios_46_39000","46_39120_0070","@宝鉱夫・右","先日亡くなられたヤマトの英雄であり、
[仮面の者*アクルトゥルカ]のディコトマ様と、
[強面*こわもて]のヴライ様。","얼마 전 돌아가신 야마토의 영웅이자,
가면의 자 아쿠루투르카의 디코토마 님과,
무서운 얼굴의 브라이 님."
"scenarios_46_39000","46_39120_0080","@宝鉱夫・右","ヒョロガリのライコウ様に、
何考えてるか判んねぇウォシス様。
筋肉ダルマのソヤンケクル様とオーゼン様。","마른 라이코우 님에,
무슨 생각하는지 모를 워시스 님.
근육질 소얀케쿠르 님과 오우젠 님."
"scenarios_46_39000","46_39120_0090","@宝鉱夫・左","ここまでで六柱だ。
あと噂じゃ、幻の八柱将と言われてる方もいるらしいぜ？","여기까지가 여섯 명이야.
그리고 소문엔, 환상의 팔주장이라 불리는 분도 있다더라?"
"scenarios_46_39000","46_39120_0100","@宝鉱夫・右","本当かよ。
でも、その方を足しても七柱だぜ？
あと一人は誰なんだ？","진짜야?
근데, 그분까지 합쳐도 일곱 명이야?
나머지 한 명은 누구지?"
"scenarios_46_39000","46_39130_0110","@宝鉱夫・右","久しぶりに水ヨウカンが喰いてぇな。
ツヤツヤでプルルンとした見た目。
クドくない甘み……あれこそが至高のお菓子だぜ。","오랜만에 미즈요칸이 먹고 싶네.
윤기나고 탱글탱글한 모습.
질리지 않는 단맛…… 그게야말로 최고의 과자지."
"scenarios_46_39000","46_39130_0120","@宝鉱夫・左","なに[莫迦*バカ]なこと言ってやがる。
塩漬けポロポをアマムでまんまるに焼き上げたポロポ焼きこそ究極だぜ。","무슨 바보 같은 소리 하고 있어.
소금에 절인 포로포를 아마무로 동그랗게 구운 포로포야키가야말로 궁극이지."
"scenarios_46_39000","46_39130_0130","@宝鉱夫・右","ポロポなんて気持ち悪いのを食べるなんて、オマエは頭がおかしいんじゃねぇか？","포로포 같은 이상한 걸 먹다니, 너 머리 이상한 거 아냐?"
"scenarios_46_39000","46_39130_0140","@宝鉱夫・左","テメェこそ、あんなチッコイのに高い金払って……
[莫迦*バカ]じゃねぇか？","네가 더 문제지, 그렇게 작은 거에 비싼 돈 주고……
바보 아냐?"
"scenarios_46_39000","46_39130_0150","@宝鉱夫・右","なんだとっー！","뭐라고!"
"scenarios_46_39000","46_39130_0160","@宝鉱夫・左","なんだぁ！","뭐야!"
"scenarios_46_40000","46_40110_0000","@宝鉱夫","ここには地方から出稼ぎに来てるヤツも多くてな。
まあ、俺もそうだけどよ。","여기에는 지방에서 일하러 온 사람들이 많아.
뭐, 나도 그렇지만."
"scenarios_46_40000","46_40110_0010","@宝鉱夫","海の向こうにあるシャッホロって國からの出稼ぎだ。","바다 건너 샷호로라는 나라에서 일하러 왔어."
"scenarios_46_40000","46_40120_0020","@宝鉱夫","長らく鉱山に篭っていると、海の幸が恋しくなるな……","오랫동안 광산에 틀어박혀 있으면, 바다의 맛이 그리워지지……"
"scenarios_46_40000","46_40120_0030","@宝鉱夫","新鮮な魚をあてに、キンキンに冷えたリンタン酒……いいなぁ……","신선한 생선을 안주 삼아, 얼음처럼 차가운 린탄주…… 좋겠다……"
"scenarios_46_40000","46_40120_0040","@宝鉱夫","ま、土の中に閉じこもってちゃ、絶対無理な話だけどよ。","뭐, 땅속에 틀어박혀 있으면 절대 불가능한 얘기지만."
"scenarios_46_40000","46_40130_0050","@宝鉱夫","イズルハとかエンナカムイから来た連中とは、話が合わねぇんだよ。","이즈루하나 엔나카무이에서 온 녀석들이랑은, 말이 잘 안 통해."
"scenarios_46_40000","46_40130_0060","@宝鉱夫","だって山ン中の國だぜ？
ナコクとかシャッホロみたいな海國とは常識違い過ぎんだよ。","산속 나라잖아?
나코쿠나 샷호로 같은 바다 나라랑은 상식이 너무 다르거든."
"scenarios_46_40000","46_40130_0070","@宝鉱夫","連中の、海に対する憧れハンパないぜ？
海有り國出身にゃ見慣れた光景でも、連中が見たらぜってー大はしゃぎして海に飛び込むんだろうな……","그 녀석들, 바다에 대한 동경이 장난 아니야.
바다 있는 나라 출신에겐 익숙한 풍경이어도, 걔네가 보면 분명 신나서 바다에 뛰어들 거야……"
"scenarios_46_41000","46_41110_0000","@宝鉱夫","この奥の坑道では、貴重な宝玉、鉱物、遺片が採掘されます。","이 안쪽 갱도에서는, 귀한 보옥, 광물, 유편이 채굴됩니다."
"scenarios_46_41000","46_41110_0010","@宝鉱夫","発掘した者が所有権を主張できますが、早いもの勝ちですから、あなた方も急いだ方が良いですよ。","발굴한 사람이 소유권을 주장할 수 있지만, 선착순이니까, 당신들도 서두르는 게 좋아요."
"scenarios_46_41000","46_41120_0030","@宝鉱夫","ここで発掘される品々は殆どが宮廷へ献上されます。","여기서 발굴되는 물건들은 거의 대부분 궁정에 헌상됩니다."
"scenarios_46_41000","46_41120_0040","@宝鉱夫","その見返りに褒美を[賜*たまわ]るのです。","그 대가로 포상을 받는 거죠."
"scenarios_46_41000","46_41120_0050","@宝鉱夫","不思議なことに、宝玉や鉱物よりも、何に使うか判らない遺片の方が褒美が多いんですよ。","신기하게도, 보옥이나 광물보다도, 어디에 쓰는지 모를 유편 쪽이 포상이 더 많아요."
"scenarios_46_41000","46_41130_0060","@宝鉱夫","遺片とは、なんなのでしょうね？","유편이란, 뭘까요?"
"scenarios_46_41000","46_41130_0070","@宝鉱夫","我々には[瓦落苦多*がらくた]にしか見えない物でも、お役人が丁重に扱うのを見ると、なんだか不思議です。","우리한테는 고철덩어리로밖에 안 보이는 것도, 관리들이 정중하게 다루는 걸 보면, 뭔가 신기해요."
"scenarios_46_42000","46_42110_0000","@宝鉱夫","この近くに出る[巨大亀*ウフイヌガミィ]には気をつけろよ。","이 근처에 나오는 거대한 거북이 우후이누가미 조심해."
"scenarios_46_42000","46_42110_0010","@宝鉱夫","図体がデカいから足は遅いが、狭い坑道の中を何処までも追ってきやがる。","덩치가 커서 발은 느리지만, 좁은 갱도 안을 어디까지든 쫓아온다."
"scenarios_46_42000","46_42110_0020","@宝鉱夫","オレたちが出くわした時は、眠りの香で眠らせて逃げるのが常道だ。","우리가 마주쳤을 때는, 수면 향으로 재워서 도망치는 게 정석이야."
"scenarios_46_42000","46_42120_0040","@宝鉱夫","スマラっているだろ？
トゲがいっぱい生えた岩みたいなヤツ。","스마라 알지?
가시가 잔뜩 돋은 바위 같은 녀석."
